ISO,Spool,Subsystem,Test Pack,Pressure,Hydro Group,Module,Assembly,LF,Size,Conn,EHT,Insul,Stage
R01-PA-566-GN-922-06,R01-PA-566-GN-922-06-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 05,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-06,R01-PA-566-GN-922-06-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 05,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-07,R01-PA-566-GN-922-07-1,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 05,In-Rack,20.01,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-07,R01-PA-566-GN-922-07-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 04,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-07,R01-PA-566-GN-922-07-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 04,In-Rack,40.03,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-08,R01-PA-566-GN-922-08-1,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 04,In-Rack,20.04,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-08,R01-PA-566-GN-922-08-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 03,In-Rack,39.95,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-08,R01-PA-566-GN-922-08-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 03,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-09,R01-PA-566-GN-922-09-1,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 03,In-Rack,20.01,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-09,R01-PA-566-GN-922-09-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-09,R01-PA-566-GN-922-09-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,6.54,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-10,R01-PA-566-GN-922-10-1,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,24.03,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-10,R01-PA-566-GN-922-10-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,16.56,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-10,R01-PA-566-GN-922-10-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,19.15,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-10,R01-PA-566-GN-922-10-4,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 02,In-Rack,23.22,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-11,R01-PA-566-GN-922-11-1,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 01,In-Rack,40.06,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-11,R01-PA-566-GN-922-11-2,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 01,In-Rack,39.98,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-11,R01-PA-566-GN-922-11-3,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 01,In-Rack,9.34,8,Weld,NO,NO,PRE
R01-PA-566-GN-922-11,R01-PA-566-GN-922-11-4,12.03-HPNG,TP-12.03-HPNG-001,1125 PSIG,SINGLE,Module 01,In-Rack,0.65,0.75,Weld,NO,NO,PRE
R01-PA-566-GN-923-01,R01-PA-566-GN-923-01-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 17,In-Rack,9.71,6,Weld,NO,NO,HYDRO
R01-PA-566-GN-923-01,R01-PA-566-GN-923-01-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 17,In-Rack,40.06,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-02,R01-PA-566-GN-923-02-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 17,In-Rack,39.98,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-02,R01-PA-566-GN-923-02-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 16,In-Rack,17.71,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-02,R01-PA-566-GN-923-02-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 16,In-Rack,40.06,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-03,R01-PA-566-GN-923-03-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 16,In-Rack,20.1,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-03,R01-PA-566-GN-923-03-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 16,In-Rack,24.71,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-03,R01-PA-566-GN-923-03-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 16,In-Rack,13.19,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-04,R01-PA-566-GN-923-04-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 15,In-Rack,19.94,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-04,R01-PA-566-GN-923-04-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 15,In-Rack,39.61,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-04,R01-PA-566-GN-923-04-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 15,In-Rack,10.77,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-04,R01-PA-566-GN-923-04-4,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 15,In-Rack,21.96,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-05,R01-PA-566-GN-923-05-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 14,In-Rack,19.97,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-05,R01-PA-566-GN-923-05-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 14,In-Rack,40.06,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-05,R01-PA-566-GN-923-05-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 14,In-Rack,39.95,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-06,R01-PA-566-GN-923-06-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 13,In-Rack,20.04,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-06,R01-PA-566-GN-923-06-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 13,In-Rack,39.95,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-06,R01-PA-566-GN-923-06-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 13,In-Rack,39.98,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-07,R01-PA-566-GN-923-07-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 13,In-Rack,20.01,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-07,R01-PA-566-GN-923-07-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 12,In-Rack,40.06,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-07,R01-PA-566-GN-923-07-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 12,In-Rack,39.98,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-08,R01-PA-566-GN-923-08-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 12,In-Rack,20.01,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-08,R01-PA-566-GN-923-08-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 11,In-Rack,39.98,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-08,R01-PA-566-GN-923-08-3,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 11,In-Rack,39.95,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-09,R01-PA-566-GN-923-09-1,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 10,In-Rack,4.13,6,Weld,NO,NO,PRE
R01-PA-566-GN-923-09,R01-PA-566-GN-923-09-2,12.02-HPNG,TP-12.02-HPNG-001,1125 PSIG,BULK TEST 2,Module 10,In-Rack,0.66,0.75,Weld,NO,NO,PRE
R01-PA-566-GN-923-99,R01-PA-566-GN-923-99-1,12.01-HPNG,TP-12.01-HPNG-001,775 PSIG,SINGLE,Module 17,In-Rack,28.58,3,Weld,NO,NO,HYDRO
R01-PA-567-BS-001-01,R01-PA-567-BS-001-01-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 21,In-Rack,7.19,3,Weld,YES,YES,HYDRO
R01-PA-567-O-6192-01,R01-PA-567-O-6192-01-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 01,In-Rack,25.49,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-01,R01-PA-567-O-6192-01-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 01,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-01,R01-PA-567-O-6192-01-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 01,In-Rack,32.67,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-02,R01-PA-567-O-6192-02-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 03,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-02,R01-PA-567-O-6192-02-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 02,In-Rack,40.03,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-02,R01-PA-567-O-6192-02-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 02,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-03,R01-PA-567-O-6192-03-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 04,In-Rack,20.04,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-03,R01-PA-567-O-6192-03-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 03,In-Rack,40.06,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-03,R01-PA-567-O-6192-03-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 03,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-04,R01-PA-567-O-6192-04-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-04,R01-PA-567-O-6192-04-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 04,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-04,R01-PA-567-O-6192-04-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 04,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-05,R01-PA-567-O-6192-05-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,34.7,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-05,R01-PA-567-O-6192-05-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,11.86,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-05,R01-PA-567-O-6192-05-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,38.71,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-06,R01-PA-567-O-6192-06-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 06,In-Rack,19.49,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-06,R01-PA-567-O-6192-06-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,22.03,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-06,R01-PA-567-O-6192-06-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 05,In-Rack,10.05,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-07,R01-PA-567-O-6192-07-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 06,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-07,R01-PA-567-O-6192-07-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 06,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-07,R01-PA-567-O-6192-07-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 06,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-08,R01-PA-567-O-6192-08-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,11.11,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-08,R01-PA-567-O-6192-08-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,10.37,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-08,R01-PA-567-O-6192-08-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 07,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-08,R01-PA-567-O-6192-08-4,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 07,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-09,R01-PA-567-O-6192-09-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,31.28,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-09,R01-PA-567-O-6192-09-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,11.09,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-09,R01-PA-567-O-6192-09-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,34.59,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-10,R01-PA-567-O-6192-10-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 09,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-10,R01-PA-567-O-6192-10-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 09,In-Rack,20.04,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-10,R01-PA-567-O-6192-10-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 08,In-Rack,40.06,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-11,R01-PA-567-O-6192-11-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 10,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-11,R01-PA-567-O-6192-11-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 09,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-11,R01-PA-567-O-6192-11-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 09,In-Rack,40.06,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-12,R01-PA-567-O-6192-12-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 11,In-Rack,40.06,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-12,R01-PA-567-O-6192-12-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 10,In-Rack,19.49,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-12,R01-PA-567-O-6192-12-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 10,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-13,R01-PA-567-O-6192-13-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,11.16,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-13,R01-PA-567-O-6192-13-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,9.92,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-13,R01-PA-567-O-6192-13-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 11,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-14,R01-PA-567-O-6192-14-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,30.73,3,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-14,R01-PA-567-O-6192-14-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,11.11,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-14,R01-PA-567-O-6192-14-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,34.59,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-15,R01-PA-567-O-6192-15-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 13,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-15,R01-PA-567-O-6192-15-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 13,In-Rack,20.04,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-15,R01-PA-567-O-6192-15-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 12,In-Rack,39.98,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-16,R01-PA-567-O-6192-16-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 14,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-16,R01-PA-567-O-6192-16-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 13,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-16,R01-PA-567-O-6192-16-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 13,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-17,R01-PA-567-O-6192-17-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,19.8,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-17,R01-PA-567-O-6192-17-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 14,In-Rack,20.01,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-17,R01-PA-567-O-6192-17-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 14,In-Rack,39.95,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-18,R01-PA-567-O-6192-18-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-18,R01-PA-567-O-6192-18-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,15.3,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-18,R01-PA-567-O-6192-18-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,27.27,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-18,R01-PA-567-O-6192-18-4,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,11.16,3,Weld,NO,NO,PRE
R01-PA-567-O-6192-19,R01-PA-567-O-6192-19-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 16,In-Rack,22.84,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-19,R01-PA-567-O-6192-19-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 16,In-Rack,13.94,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-19,R01-PA-567-O-6192-19-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 15,In-Rack,19.49,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-20,R01-PA-567-O-6192-20-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 17,In-Rack,29.38,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-20,R01-PA-567-O-6192-20-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 16,In-Rack,14.11,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-20,R01-PA-567-O-6192-20-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 16,In-Rack,19.59,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-20,R01-PA-567-O-6192-20-4,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 16,In-Rack,39.98,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-21,R01-PA-567-O-6192-21-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,39.98,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-21,R01-PA-567-O-6192-21-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 17,In-Rack,39.95,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-21,R01-PA-567-O-6192-21-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 17,In-Rack,39.5,3,Lokring,NO,NO,PRE
R01-PA-567-O-6192-22,R01-PA-567-O-6192-22-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,31.53,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-22,R01-PA-567-O-6192-22-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,12.51,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-22,R01-PA-567-O-6192-22-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,11.04,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-23,R01-PA-567-O-6192-23-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 19,In-Rack,26.84,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-23,R01-PA-567-O-6192-23-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 19,In-Rack,24.38,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-23,R01-PA-567-O-6192-23-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,20.01,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-23,R01-PA-567-O-6192-23-4,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 18,In-Rack,10.21,3,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-24,R01-PA-567-O-6192-24-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 20,In-Rack,20.04,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-24,R01-PA-567-O-6192-24-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 20,In-Rack,39.98,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-24,R01-PA-567-O-6192-24-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 19,In-Rack,26.4,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-25,R01-PA-567-O-6192-25-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 21,In-Rack,20.04,2,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-25,R01-PA-567-O-6192-25-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 21,In-Rack,23.4,1,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-25,R01-PA-567-O-6192-25-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 20,In-Rack,0.35,1,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-26,R01-PA-567-O-6192-26-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 22,In-Rack,20.22,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-26,R01-PA-567-O-6192-26-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 22,In-Rack,40.03,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-26,R01-PA-567-O-6192-26-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 21,In-Rack,20.01,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6192-27,R01-PA-567-O-6192-27-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 22,At-Grade,39.98,6,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-27,R01-PA-567-O-6192-27-2,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 22,At-Grade,16.84,3,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-27,R01-PA-567-O-6192-27-3,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 22,At-Grade,39.97,3,Weld,NO,NO,HYDRO
R01-PA-567-O-6192-28,R01-PA-567-O-6192-28-1,30.01-LAUC4,TP-30.01-LAUC4-001,450 PSIG,BULK TEST 3,Module 23,In-Rack,38.97,6,Weld,NO,NO,HYDRO
